,age,fnlwgt,education-num,marital-status,relationship,race,sex,hours-per-week,income
10901,47,199058,9,2,8,8,2,40,1
10902,33,183612,9,2,8,8,2,40,1
10903,40,191982,11,4,4,8,1,40,1
10904,22,514033,9,1,1,4,2,80,0
10905,56,172364,9,2,8,8,2,40,0
10906,37,190105,9,1,2,8,1,55,0
10907,30,119422,10,2,8,8,2,70,0
10908,20,236592,8,1,1,8,1,35,0
10909,53,43952,14,2,8,8,2,38,1
10910,43,194636,13,2,8,8,2,48,1
10911,23,235853,9,2,8,8,2,40,0
10912,43,150528,9,2,8,8,2,30,0
10913,30,213722,9,1,2,8,2,40,0
10914,20,41432,10,1,2,8,1,46,0
10915,22,285775,11,1,2,8,2,40,0
10916,38,470663,13,1,1,8,2,50,0
10917,54,114520,10,2,8,8,2,40,0
10918,23,113466,9,1,1,8,2,40,0
10919,46,224559,9,2,8,4,2,40,0
10920,59,186385,6,2,8,8,2,40,0
10921,28,167094,6,4,1,8,2,50,0
10922,18,216508,8,1,1,8,2,25,0
10923,41,384236,11,1,1,8,2,40,0
10924,42,181265,11,2,8,8,2,48,0
10925,58,190997,10,2,8,8,2,40,1
10926,24,98287,9,2,8,8,2,50,0
10927,39,103456,13,2,8,8,2,45,1
10928,28,184723,13,1,1,8,1,35,0
10929,25,165622,14,1,1,8,2,55,0
10930,29,101597,10,4,4,8,1,54,0
10931,53,146378,3,2,8,8,2,40,0
10932,63,152163,9,2,8,8,2,40,0
10933,26,106812,11,4,1,8,1,38,0
10934,21,148211,9,1,1,8,2,50,0
10935,45,187581,10,2,8,8,2,40,1
10936,29,135296,11,1,2,8,1,40,0
10937,72,144515,16,2,8,8,2,40,0
10938,51,210736,6,16,32,8,2,40,0
10939,21,210165,5,16,2,8,2,40,0
10940,38,224584,10,4,4,4,1,40,0
10941,38,80771,13,2,16,8,1,40,1
10942,46,164733,14,2,8,8,2,41,0
10943,31,119411,13,4,4,8,2,60,1
10944,68,177596,6,32,1,4,1,90,0
10945,43,396116,9,2,8,8,2,40,0
10946,21,185251,9,1,2,8,2,40,0
10947,44,173590,13,2,8,8,2,3,0
10948,56,196307,16,2,8,8,2,40,1
10949,20,293091,9,1,2,8,2,12,0
10950,36,175232,9,2,8,8,2,40,1
10951,21,51047,9,1,1,8,1,25,0
10952,21,334618,10,1,1,4,1,40,1
10953,52,152795,10,2,8,8,2,40,0
10954,56,205601,16,2,8,8,2,70,1
10955,52,129177,13,64,1,8,1,20,1
10956,51,121548,13,2,8,8,2,25,0
10957,29,244566,9,4,4,8,2,40,0
10958,36,75073,10,1,1,4,2,55,0
10959,29,179008,9,2,8,8,2,55,0
10960,21,170800,9,1,2,8,1,30,0
10961,58,373344,2,2,8,8,2,40,0
10962,37,127961,9,1,1,8,2,40,0
10963,50,99392,10,4,1,4,1,45,0
10964,30,392812,9,1,1,8,2,50,0
10965,29,262478,9,1,2,4,2,30,0
10966,48,32825,9,2,8,8,2,40,0
10967,50,167380,4,2,8,8,2,40,0
10968,39,203204,12,2,16,8,1,25,1
10969,35,105138,15,2,8,8,2,55,0
10970,54,145714,9,2,8,8,2,25,1
10971,24,182276,9,2,16,8,1,25,0
10972,20,275385,9,1,32,8,2,45,0
10973,30,292472,10,2,8,1,2,55,1
10974,19,73514,9,1,2,2,1,30,0
10975,26,199600,9,1,1,4,2,40,0
10976,38,111499,9,2,8,8,2,99,1
10977,25,202560,10,1,1,8,1,40,0
10978,33,99309,10,4,4,8,2,50,0
10979,60,124987,13,2,8,8,2,40,1
10980,30,287986,10,1,1,8,2,40,0
10981,30,119411,13,1,1,8,2,40,0
10982,19,198668,4,1,1,8,1,40,0
10983,23,117583,9,1,2,8,2,40,0
10984,27,234664,10,2,8,8,2,40,1
10985,20,114357,10,1,1,8,2,40,0
10986,39,176949,12,2,8,8,2,52,0
10987,33,189710,4,2,8,8,2,45,0
10988,65,205309,9,2,8,8,2,24,0
10989,34,195576,13,2,8,8,2,50,1
10990,20,216825,9,1,2,8,1,25,0
10991,23,329174,10,1,1,8,2,40,0
10992,25,197036,6,1,2,8,2,40,0
10993,28,181291,13,1,1,8,1,50,1
10994,31,206512,7,1,2,8,2,25,0
10995,28,38309,13,1,2,8,2,40,0
10996,37,312766,9,4,1,8,1,40,0
10997,52,139671,10,2,8,8,2,50,1
10998,66,38621,11,64,4,4,1,40,0
10999,31,124827,9,1,1,8,2,40,0
11000,37,77820,13,2,8,8,2,50,1
11001,45,56904,13,2,8,8,2,45,0
11002,45,190115,12,4,4,8,2,40,0
11003,44,106682,9,2,8,8,2,60,0
11004,32,42596,13,4,1,8,2,40,0
11005,35,143058,9,2,8,8,2,60,1
11006,53,102615,7,4,1,8,2,40,0
11007,54,139703,10,2,8,8,2,40,1
11008,43,240124,11,2,8,8,2,40,0
11009,30,132565,10,1,4,8,2,40,0
11010,49,323798,10,4,1,8,2,50,0
11011,52,96359,16,2,8,8,2,57,1
11012,20,165201,10,1,2,8,1,4,0
11013,60,165630,9,2,8,8,2,40,1
11014,45,264526,12,4,2,8,2,40,0
11015,48,102359,13,2,8,8,2,60,1
11016,28,37359,13,2,8,8,2,60,1
11017,61,232618,15,2,8,8,2,40,1
11018,48,115497,10,2,8,8,2,40,0
11019,32,157747,10,2,8,8,2,45,0
11020,27,41099,9,1,1,8,2,30,0
11021,38,472604,13,2,8,8,2,35,0
11022,33,348618,3,16,4,16,2,20,0
11023,43,135606,14,4,1,8,1,50,1
11024,36,248445,9,32,32,8,2,60,0
11025,38,112093,7,2,8,8,2,40,0
11026,24,197552,9,1,1,8,1,40,0
11027,22,303822,6,1,2,8,2,40,0
11028,30,288566,13,1,1,8,2,40,0
11029,55,487411,14,2,8,8,2,40,1
11030,46,43348,15,2,8,8,2,55,1
11031,39,239409,9,2,8,8,2,50,0
11032,50,337606,9,2,8,8,2,40,0
11033,34,32528,11,16,4,8,1,40,0
11034,47,118447,13,2,8,8,2,60,1
11035,46,234690,9,2,8,8,2,40,0
11036,23,141003,9,1,2,8,2,60,0
11037,43,216042,10,4,2,8,1,72,0
11038,45,190482,9,4,4,8,2,40,0
11039,55,381965,13,2,32,8,2,40,0
11040,68,186943,9,2,8,8,2,8,0
11041,39,142707,11,2,8,8,2,40,0
11042,39,53447,9,4,1,8,1,40,0
11043,37,127772,13,1,1,8,2,40,0
11044,19,344414,10,1,2,8,2,40,0
11045,20,194138,7,1,2,8,2,20,0
11046,49,558183,11,16,4,8,1,40,0
11047,33,150154,10,2,8,8,2,40,0
11048,21,306114,9,1,1,8,2,35,0
11049,72,177121,13,2,8,8,2,3,0
11050,58,368797,14,64,4,8,2,35,1
11051,43,175715,9,1,1,4,2,55,0
11052,62,416829,7,32,1,4,1,21,0
11053,21,350001,10,1,2,8,2,20,0
11054,26,339952,10,2,8,8,2,60,0
11055,27,114967,5,2,8,8,2,40,0
11056,34,164190,10,2,8,8,2,38,1
11057,49,166039,9,4,4,8,1,40,0
11058,28,250135,9,1,32,8,1,40,0
11059,34,234960,13,2,8,4,2,48,1
11060,29,103628,10,2,16,8,1,40,1
11061,58,430005,6,2,8,8,2,50,1
11062,45,106517,9,4,1,8,1,40,0
11063,47,162236,13,1,1,8,1,40,0
11064,53,92430,9,2,8,8,2,40,1
11065,52,40641,6,2,8,8,2,40,0
11066,47,169388,7,4,4,8,1,15,0
11067,36,410034,13,2,8,8,2,40,1
11068,48,237525,13,2,8,8,2,65,1
11069,35,150057,10,2,8,8,2,40,1
11070,49,148549,13,2,8,8,2,50,1
11071,43,75742,10,2,8,8,2,45,0
11072,33,177675,13,2,8,8,2,50,1
11073,49,193249,12,2,8,8,2,40,0
11074,17,266072,6,1,1,8,2,20,0
11075,28,80165,10,4,1,8,1,30,0
11076,25,339324,13,1,1,8,2,40,0
11077,69,111238,5,2,8,8,2,20,0
11078,41,284086,11,4,1,8,2,60,0
11079,31,206051,13,2,8,8,2,40,1
11080,57,426263,14,4,4,8,2,40,1
11081,49,102583,10,2,8,8,2,44,1
11082,40,277647,13,2,8,8,2,40,1
11083,55,124808,11,2,8,8,2,50,1
11084,47,193061,10,4,1,8,2,60,0
11085,50,121411,8,4,1,8,2,40,0
11086,36,89202,13,1,2,8,2,50,0
11087,17,232900,7,1,2,8,2,25,0
11088,30,319280,9,2,8,8,2,40,1
11089,79,165209,9,2,8,8,2,40,0
11090,42,193494,9,2,8,8,2,40,1
11091,67,195066,9,2,8,8,2,50,0
11092,36,99146,9,2,8,8,2,45,1
11093,35,92028,14,2,8,8,2,50,1
11094,27,174419,13,1,1,8,1,40,0
11095,21,57916,4,1,2,8,2,40,0
11096,46,383384,9,2,8,8,2,40,0
11097,45,198223,13,2,8,8,2,45,1
11098,20,109813,7,1,32,8,2,40,0
11099,17,174298,7,1,2,8,2,20,0
11100,40,45687,10,4,1,4,2,50,1
11101,28,263614,13,2,8,8,2,40,1
11102,33,96128,7,1,2,8,2,40,0
11103,55,220262,9,4,1,8,1,40,0
11104,55,35340,10,2,8,8,2,50,0
11105,47,280483,9,32,4,4,1,40,0
11106,52,254211,14,2,8,8,2,60,1
11107,29,351324,10,1,4,8,1,40,0
11108,36,58602,3,1,1,8,2,35,0
11109,37,64922,13,32,1,8,2,70,0
11110,41,185616,9,1,1,8,1,40,0
11111,43,185832,10,2,8,8,2,48,1
11112,24,254767,4,2,8,8,2,50,0
11113,39,32312,13,1,1,8,1,60,0
11114,47,109421,13,2,8,8,2,50,0
11115,42,183205,9,4,4,8,1,45,0
11116,39,156897,9,1,2,8,2,42,1
11117,48,145886,13,4,4,8,1,60,0
11118,47,29819,14,2,8,4,2,50,1
11119,27,244566,6,2,8,8,2,40,0
11120,29,253801,9,2,8,8,2,40,0
11121,22,181313,11,1,1,8,1,30,0
11122,37,150566,9,32,1,8,2,44,0
11123,38,237713,13,2,8,8,2,60,0
11124,32,112137,1,2,16,2,1,40,0
11125,48,187969,14,4,4,8,1,80,0
11126,46,224108,9,2,16,8,1,50,0
11127,51,174754,9,1,1,4,1,38,0
11128,28,219705,13,2,8,8,2,55,0
11129,35,167062,9,2,8,8,2,40,0
11130,18,190325,7,1,2,8,2,30,0
11131,45,108859,9,32,4,4,1,40,0
11132,36,344351,9,1,2,8,2,40,0
11133,73,153127,10,64,4,8,1,10,0
11134,52,180881,13,2,8,8,2,40,0
11135,17,183066,6,1,2,8,1,40,0
11136,29,339002,11,2,8,8,2,40,1
11137,31,185480,9,2,16,8,1,40,1
11138,20,172047,10,1,2,8,2,10,0
11139,42,94600,9,2,8,8,2,40,1
11140,37,302604,10,32,32,8,1,40,0
11141,40,248094,9,2,8,8,2,40,0
11142,32,36467,12,2,8,8,2,45,1
11143,29,53181,14,2,8,8,2,55,1
11144,20,181032,10,1,2,8,1,40,0
11145,26,248990,7,2,8,8,2,40,1
11146,25,40512,13,1,1,8,2,30,0
11147,37,117381,9,2,8,8,2,80,1
11148,18,173125,8,1,2,8,1,24,0
11149,33,316663,10,2,16,8,1,50,0
11150,26,154966,10,2,8,8,2,40,0
11151,24,198259,9,1,2,8,1,30,0
11152,33,167939,9,2,2,8,1,25,0
11153,23,131275,9,1,2,1,2,40,0
11154,20,236523,6,1,2,4,2,40,0
11155,36,272950,10,1,1,8,2,50,0
11156,37,174503,13,64,1,8,1,50,0
11157,24,116800,11,1,2,8,2,35,0
11158,38,110713,12,2,8,8,2,50,1
11159,50,202044,13,4,4,8,1,45,0
11160,44,300528,7,2,8,8,2,40,1
11161,46,54985,9,2,8,8,2,40,1
11162,57,133126,10,1,1,4,1,40,0
11163,37,74593,9,2,8,8,2,70,0
11164,44,302424,9,4,1,8,2,55,0
11165,21,344492,10,1,2,8,1,30,0
11166,31,349148,9,2,8,8,2,40,1
11167,32,222221,11,2,8,8,2,42,1
11168,45,234699,9,16,4,4,1,60,1
11169,20,243178,9,1,2,8,2,40,0
11170,52,189728,9,32,1,8,1,50,0
11171,47,318593,9,2,8,8,2,25,0
11172,41,108681,10,2,16,8,1,40,0
11173,40,187376,10,2,8,8,2,60,1
11174,41,75409,13,2,16,8,1,40,1
11175,46,172581,13,2,8,8,2,50,1
11176,49,266150,9,2,16,8,1,40,0
11177,65,271092,10,4,4,8,1,40,0
11178,50,135643,9,2,32,2,1,40,0
11179,59,46466,9,2,8,8,2,40,1
11180,18,130652,10,1,2,8,1,25,0
11181,47,114459,14,2,8,8,2,45,1
11182,47,109832,9,2,8,8,2,30,1
11183,45,195554,9,2,8,8,2,45,1
11184,17,244589,7,1,2,8,1,40,0
11185,45,271901,9,2,8,8,2,32,1
11186,73,139978,7,2,8,8,2,40,0
11187,48,180446,6,2,8,4,2,40,0
11188,64,178724,9,2,16,8,1,20,0
11189,38,341643,12,1,1,8,2,60,0
11190,37,289653,9,2,8,8,2,50,1
11191,62,118725,9,2,8,4,2,72,1
11192,26,187891,9,1,1,4,2,40,0
11193,46,116338,14,2,16,8,1,50,1
11194,46,102771,14,2,8,8,2,40,1
11195,51,89652,9,4,4,8,1,24,1
11196,54,439608,10,4,1,8,1,40,0
11197,65,330144,10,2,8,8,2,40,0
11198,29,251905,12,2,8,8,2,45,0
11199,37,218955,9,2,8,8,2,40,0
11200,36,188972,16,32,4,8,1,10,0
11201,60,25825,9,4,1,8,2,50,1
11202,33,202046,13,1,1,8,2,40,0
11203,62,116104,9,64,1,8,1,20,0
11204,20,194891,9,1,1,8,1,40,0
11205,37,125550,9,1,1,8,1,35,1
11206,66,116468,14,2,8,8,2,20,0
11207,32,285131,12,1,4,8,2,20,0
11208,29,409201,10,2,8,8,2,40,0
11209,70,379819,10,2,8,8,2,40,0
11210,74,97167,9,2,8,8,2,15,0
11211,37,244803,9,2,8,8,2,40,0
11212,51,115851,9,2,8,8,2,40,0
11213,50,118058,10,2,8,8,2,50,0
11214,42,258589,9,1,1,8,2,60,1
11215,26,158810,13,1,1,8,2,70,0
11216,27,92431,10,1,1,8,2,40,1
11217,58,165695,9,4,1,8,2,70,0
11218,30,97281,10,32,1,8,2,60,0
11219,32,244147,13,1,1,8,2,50,0
11220,66,253741,9,2,8,8,2,10,1
11221,23,170482,10,1,2,8,2,45,0
11222,35,241001,9,2,8,8,2,44,0
11223,50,165001,13,2,8,8,2,50,0
11224,17,297117,7,1,2,8,1,40,0
11225,35,340260,9,4,4,8,1,48,0
11226,31,96480,9,1,1,8,1,50,0
11227,30,185177,7,1,2,8,2,49,0
11228,84,172907,10,2,8,8,2,35,1
11229,35,308874,9,1,1,4,2,40,0
11230,45,54098,11,2,8,8,2,50,1
11231,46,288608,9,1,2,8,2,40,0
11232,50,254148,10,2,8,8,2,40,0
11233,37,111128,7,1,1,8,2,40,0
11234,32,171116,9,4,2,8,1,40,0
11235,53,96062,13,2,8,8,2,48,1
11236,27,276776,10,2,8,8,2,40,1
11237,22,152878,9,2,8,8,2,40,0
11238,29,149211,13,2,8,8,2,40,0
11239,35,58343,9,2,8,8,2,44,0
11240,38,127601,10,2,16,8,1,35,0
11241,29,357781,4,2,8,8,2,40,0
11242,26,137367,10,1,32,2,2,44,0
11243,34,110978,15,1,1,2,1,40,0
11244,31,34503,11,2,8,8,2,40,1
11245,30,84119,10,2,8,8,2,40,0
11246,20,223515,10,1,2,8,2,40,0
11247,37,372525,14,4,4,8,2,48,0
11248,32,116365,9,2,16,8,1,20,0
11249,36,111268,12,4,4,8,1,40,0
11250,54,225599,14,2,8,2,2,40,1
11251,78,83511,4,2,8,8,2,40,0
11252,46,199596,10,4,4,8,1,50,0
11253,18,301867,9,1,2,1,1,20,0
11254,57,191983,10,2,8,8,2,50,0
11255,37,105803,9,2,8,8,2,40,0
11256,43,456236,9,2,8,8,2,40,1
11257,45,116255,9,1,1,4,1,40,0
11258,32,235109,10,4,4,8,1,40,0
11259,38,91716,9,2,8,8,2,40,0
11260,25,121102,12,1,1,8,1,30,0
11261,70,235781,10,4,1,2,2,40,0
11262,40,136986,10,2,8,8,2,50,1
11263,40,33658,9,4,1,8,2,40,0
11264,20,53878,9,1,4,8,2,40,0
11265,29,200928,9,2,8,8,2,40,1
11266,24,173736,11,1,1,8,2,55,0
11267,28,214385,11,1,2,4,1,40,0
11268,58,102509,6,4,1,4,2,50,0
11269,38,173047,13,4,4,2,1,40,0
11270,59,241297,10,64,1,8,1,40,0
11271,18,329054,7,1,2,8,1,15,0
11272,40,274158,9,2,8,8,2,40,0
11273,39,241153,14,2,8,8,2,50,0
11274,35,200117,13,2,8,2,2,50,1
11275,45,229516,9,16,1,8,2,72,0
11276,62,250091,13,4,1,8,2,5,0
11277,24,247075,9,1,4,4,1,20,0
11278,22,315524,10,1,2,4,2,30,0
11279,23,126945,13,2,8,8,2,40,0
11280,39,29874,10,32,1,8,2,60,1
11281,28,115579,11,1,2,8,1,38,0
11282,51,29580,7,2,8,8,2,30,1
11283,44,56483,13,1,2,8,1,37,0
11284,73,89852,2,2,8,8,2,40,0
11285,24,420779,9,2,8,4,2,35,0
11286,24,255474,7,2,8,8,2,40,0
11287,52,241444,2,2,8,16,2,50,0
11288,43,85995,9,1,1,8,2,40,0
11289,67,116986,8,2,8,8,2,20,0
11290,31,217962,8,1,1,4,2,40,0
11291,36,20507,9,2,8,8,2,50,1
11292,43,184099,12,2,8,8,2,40,0
11293,31,117816,4,4,32,8,2,70,0
11294,23,263899,10,1,2,4,2,20,0
11295,26,45869,13,1,2,8,2,40,0
11296,48,186539,10,2,8,8,2,40,0
11297,40,326310,10,2,8,8,2,44,0
11298,55,84564,15,4,1,8,1,39,0
11299,49,247294,9,2,8,8,2,45,1
11300,34,72793,13,1,1,8,1,15,0
11301,29,261375,9,1,2,4,1,60,0
11302,50,77905,13,4,1,8,1,8,0
11303,19,66838,10,1,2,8,1,9,0
11304,63,194682,16,2,8,8,2,50,1
11305,66,180211,13,2,8,2,2,30,0
11306,65,79272,10,64,1,2,1,6,0
11307,60,101198,11,4,1,8,2,20,0
11308,60,80574,9,4,4,8,1,38,0
11309,19,198663,9,1,2,8,2,40,0
11310,26,160340,9,2,8,8,2,60,0
11311,75,205860,10,2,8,4,2,40,0
11312,58,69579,10,64,1,8,1,20,0
11313,18,379242,10,1,1,8,1,50,0
11314,65,113323,12,2,8,8,2,40,0
11315,50,312477,9,2,8,8,2,40,1
11316,26,259505,10,1,2,8,2,40,0
11317,45,171335,14,2,8,8,2,50,1
11318,19,541282,10,1,2,8,2,40,0
11319,29,155970,9,2,8,8,2,40,1
11320,52,99682,10,2,16,8,1,52,1
11321,23,117789,13,1,2,8,1,40,0
11322,21,296158,9,1,2,8,2,40,0
11323,48,78859,9,1,2,8,1,40,0
11324,59,188070,14,2,8,8,2,35,1
11325,50,189811,13,2,8,8,2,40,1
11326,41,518030,13,1,1,4,2,40,0
11327,32,360593,9,4,4,4,1,30,0
11328,40,145504,9,2,8,4,2,40,0
11329,19,459248,9,1,1,8,2,30,0
11330,30,288419,3,2,8,8,2,40,0
11331,42,126094,9,32,4,8,2,39,0
11332,23,209483,13,1,2,8,1,50,0
11333,37,32239,9,4,1,8,2,40,1
11334,21,210355,7,1,1,8,1,24,0
11335,28,84547,13,2,8,8,2,40,1
11336,50,260579,9,2,8,4,2,40,0
11337,20,105585,10,1,2,8,2,25,0
11338,21,132320,7,1,1,8,2,35,0
11339,21,129172,10,1,32,8,2,16,0
11340,45,222374,13,1,1,8,2,40,0
11341,49,201498,9,2,8,8,2,40,0
11342,53,251675,10,4,1,8,2,50,1
11343,41,114157,9,4,2,8,2,40,0
11344,48,148121,13,16,4,2,1,40,0
11345,73,84053,9,64,1,8,1,15,0
11346,34,96480,10,32,4,8,1,40,0
11347,24,179423,9,1,2,8,1,40,0
11348,58,123329,9,1,1,8,1,16,0
11349,41,134130,13,2,8,8,2,50,1
11350,53,188644,1,2,8,8,2,40,0
11351,40,226388,9,2,8,4,2,40,0
11352,28,209205,10,2,8,8,2,40,1
11353,32,209808,10,2,8,8,2,47,0
11354,44,56236,10,1,1,4,2,45,0
11355,18,28648,7,1,32,8,1,40,0
11356,37,34996,9,32,4,8,1,40,0
11357,43,281422,12,1,1,4,1,45,0
11358,22,214716,9,1,2,8,1,40,0
11359,28,314177,6,1,32,4,2,40,0
11360,51,112310,10,4,4,8,1,40,0
11361,63,203783,9,4,1,8,1,72,0
11362,29,205499,10,2,8,8,2,45,0
11363,44,145441,13,2,8,8,2,48,1
11364,44,155701,4,32,4,8,1,38,0
11365,37,186934,10,2,8,8,2,40,0
11366,62,209433,9,2,8,4,2,40,0
11367,31,80933,9,2,8,8,2,52,0
11368,20,102607,9,1,2,8,2,30,0
11369,48,254809,6,4,4,8,1,32,0
11370,24,102942,10,1,1,8,1,50,0
11371,56,175057,13,2,8,8,2,40,0
11372,36,68781,10,2,8,8,2,35,0
11373,29,108594,9,1,2,8,2,40,0
11374,34,98283,15,1,1,2,2,40,1
11375,39,56269,10,1,2,4,2,40,0
11376,29,152503,10,1,1,4,2,45,0
11377,38,206951,9,2,8,8,2,65,0
11378,23,82393,5,1,2,2,2,20,0
11379,37,167396,9,2,8,8,2,40,0
11380,30,123397,10,4,4,8,1,30,0
11381,58,147653,10,2,16,8,1,36,0
11382,42,118652,12,2,8,8,2,40,0
11383,59,114401,9,64,1,8,1,19,0
11384,45,186272,9,2,8,4,2,40,1
11385,46,182689,10,2,8,8,2,40,0
11386,25,231016,14,1,1,8,1,37,0
11387,41,60949,9,4,1,8,2,55,0
11388,49,129513,9,2,8,8,2,50,1
11389,37,84306,10,2,8,8,2,40,0
11390,31,117507,9,1,1,8,2,45,0
11391,22,88050,12,2,8,2,2,6,0
11392,22,305498,9,4,2,8,1,33,0
11393,17,295308,7,1,2,8,1,20,0
11394,47,114459,16,2,8,8,2,50,1
11395,17,176017,6,1,32,8,2,15,0
11396,39,248445,3,2,8,8,2,40,0
11397,23,214542,10,1,2,8,2,20,0
11398,41,384508,13,2,8,8,2,40,1
11399,36,403489,14,2,8,8,2,45,1
11400,52,143953,13,2,8,8,2,40,1
11401,21,254904,9,1,1,8,1,30,0
11402,33,98995,6,4,1,8,1,36,0
11403,17,237078,7,1,2,8,1,35,0
11404,41,193995,9,1,1,8,2,44,0
11405,19,205829,9,1,2,8,1,35,0
11406,38,205852,9,1,1,8,2,45,1
11407,24,37072,10,1,1,8,2,40,0
11408,38,275338,13,4,4,8,1,40,0
11409,39,122353,13,2,8,8,2,45,1
11410,19,100009,10,1,2,8,1,15,0
11411,31,37030,12,1,2,8,1,25,0
11412,42,135056,10,2,16,8,1,40,0
11413,36,135162,9,1,2,8,2,45,0
11414,29,280618,10,2,8,8,2,40,0
11415,17,226717,8,1,2,8,2,20,0
11416,47,173938,13,2,8,8,2,50,1
11417,24,291355,10,4,1,8,1,60,0
11418,61,160155,10,2,8,8,2,40,1
11419,40,29762,10,2,8,8,2,60,0
11420,31,82473,5,4,1,8,1,25,0
11421,59,172071,9,2,16,4,1,38,0
11422,29,166210,10,4,1,8,2,55,0
11423,26,330263,9,32,1,8,2,40,0
11424,46,247043,9,2,8,8,2,40,1
11425,56,155238,9,2,8,8,2,40,1
11426,25,130557,13,1,1,8,1,40,0
11427,17,56986,8,1,2,8,1,18,0
11428,29,220692,11,1,1,4,1,40,0
11429,23,121650,3,1,4,8,2,30,0
11430,67,174603,9,1,1,8,1,35,0
11431,29,341846,14,1,1,8,1,50,0
11432,33,99339,12,4,1,8,1,40,0
11433,32,34437,9,1,2,8,2,40,0
11434,34,141058,10,2,8,8,2,62,0
11435,49,192323,9,2,8,8,2,40,0
11436,54,117674,10,4,1,8,2,40,0
11437,39,28572,9,4,1,8,2,40,0
11438,41,120277,13,1,1,8,2,40,0
11439,31,164309,10,4,4,8,1,38,0
11440,47,102771,16,2,8,8,2,40,1
11441,27,147951,9,1,32,8,2,1,0
11442,23,188409,7,2,8,8,2,25,0
11443,44,173888,4,2,8,8,2,80,1
11444,25,247006,12,2,8,8,2,45,0
11445,23,82889,10,1,2,8,1,16,0
11446,52,259363,9,2,8,8,2,50,1
11447,62,159165,9,64,1,8,1,36,0
11448,31,112062,13,1,1,8,1,40,0
11449,19,299050,7,2,8,8,2,60,0
11450,22,186452,10,1,2,8,2,36,0
11451,53,548580,10,2,8,8,2,40,0
11452,25,234057,9,1,1,8,1,40,0
11453,45,241350,9,1,1,8,2,40,0
11454,69,108196,5,1,32,8,2,40,0
11455,49,278322,9,2,8,8,2,40,1
11456,42,157443,13,2,16,2,1,27,1
11457,44,37618,9,2,8,8,2,40,1
11458,56,238582,10,2,8,8,2,41,1
11459,37,28887,9,2,8,8,2,40,1
11460,37,77820,13,2,8,8,2,45,1
11461,22,110946,10,1,1,8,1,40,0
11462,34,230420,13,2,8,8,2,40,1
11463,36,206521,9,1,1,8,2,40,0
11464,54,156877,9,4,1,8,2,20,0
11465,28,283227,10,2,8,8,2,65,0
11466,28,141957,13,2,8,8,2,50,0
11467,36,58337,6,1,4,8,1,35,0
11468,73,161027,3,2,8,8,2,20,0
11469,37,31670,9,2,8,8,2,60,0
11470,24,205844,13,1,2,4,1,65,0
11471,30,46144,9,8,2,8,1,38,0
11472,38,168055,11,2,8,8,2,40,0
11473,50,98350,10,2,8,2,2,40,1
11474,69,182668,9,2,8,8,2,45,1
11475,43,208613,15,16,1,8,2,40,1
11476,42,334522,9,2,8,4,2,40,0
11477,54,187686,10,4,1,8,1,38,0
11478,27,365916,12,1,1,8,1,58,0
11479,39,190719,10,4,1,8,2,45,0
11480,27,218184,10,1,1,4,1,40,0
11481,30,222162,9,2,8,8,2,66,0
11482,30,148524,9,2,8,8,2,40,0
11483,37,267085,10,2,8,8,2,40,0
11484,50,307555,13,4,1,8,2,60,1
11485,36,229180,10,4,4,8,1,40,0
11486,22,279041,10,1,2,4,2,10,0
11487,21,312017,10,1,1,8,2,40,0
11488,33,54782,13,2,8,8,2,42,0
11489,76,70697,4,64,1,8,1,25,0
11490,22,263970,10,1,1,8,1,28,0
11491,37,188774,13,2,8,8,2,40,0
11492,34,302770,10,2,8,8,2,60,0
11493,29,183639,9,2,8,8,2,97,0
11494,29,178551,9,2,8,8,2,40,0
11495,28,175343,13,2,8,8,2,40,0
11496,73,190078,10,2,8,8,2,35,0
11497,43,117627,10,4,1,4,1,40,0
11498,39,108419,10,2,8,8,2,40,0
11499,74,183701,6,64,1,4,1,6,0
11500,27,208406,13,1,1,8,2,30,0
11501,47,148884,9,2,8,8,2,60,0
11502,90,87285,9,1,2,8,1,24,0
11503,47,199058,13,2,8,8,2,60,1
11504,42,173628,13,2,8,8,2,40,1
11505,69,370837,13,4,1,8,2,40,0
11506,18,179484,8,1,2,16,2,40,0
11507,23,342769,13,1,1,8,1,20,0
11508,44,65145,9,2,8,8,2,30,0
11509,41,150533,9,2,8,8,2,40,0
11510,47,272182,10,1,1,4,2,40,0
11511,43,403467,13,2,8,4,2,40,1
11512,33,252168,10,1,1,4,2,40,0
11513,48,80430,7,1,1,8,1,30,0
11514,39,189623,13,4,4,8,2,60,0
11515,43,115806,14,4,4,8,1,40,1
11516,18,28357,10,1,2,8,1,20,0
11517,52,226084,9,64,32,8,1,40,0
11518,18,150817,9,1,2,8,1,20,0
11519,27,190911,9,1,2,8,2,45,0
11520,27,120126,13,2,8,8,2,45,1
11521,45,255559,9,1,1,8,1,40,0
11522,79,142370,15,2,8,8,2,10,0
11523,24,173679,11,2,8,8,2,20,0
11524,25,35854,10,16,4,8,1,40,0
11525,42,82161,6,64,4,8,2,35,0
11526,63,129845,4,2,8,8,2,40,0
11527,40,226505,9,2,16,8,1,46,1
11528,47,151584,15,2,8,8,2,60,1
11529,42,136419,9,2,8,8,2,50,1
11530,42,66460,10,4,4,8,1,45,0
11531,63,379940,13,2,8,8,2,40,1
11532,37,102936,13,4,4,8,1,55,0
11533,65,205309,9,2,8,8,2,20,0
11534,30,156890,6,4,4,8,2,40,0
